0,2.7372,-0.3052,-2.6993,-2.4120,-0.4179,1.2278,1.2034,0.3219,-0.0303,0.2050,0.3182,-0.0353,0.2044
8,2.6795,-0.2528,-2.6000,-2.4324,-0.3815,1.4069,1.3239,0.3385,-0.0064,0.2056,0.3360,-0.0268,0.2016
16,2.6514,-0.1239,-2.6288,-2.6009,-0.3093,1.6259,1.4038,0.3035,-0.0170,0.1967,0.3538,-0.0184,0.1989
24,2.6447,-0.0624,-2.6598,-2.7623,-0.2059,1.8733,1.4450,0.2665,-0.0151,0.1723,0.3715,-0.0100,0.1961
32,2.6201,-0.0699,-2.6487,-2.8114,-0.1123,2.1405,1.4490,0.2773,-0.0072,0.1566,0.3893,-0.0015,0.1933
40,2.5987,-0.1046,-2.6306,-2.7663,-0.0586,2.4250,1.4172,0.3329,-0.0028,0.1608,0.4071,0.0069,0.1905
48,2.5932,-0.1498,-2.6221,-2.7061,-0.0426,2.6988,1.3510,0.3896,-0.0001,0.1766,0.4249,0.0153,0.1877
56,2.6185,-0.1964,-2.6370,-2.6455,-0.0626,2.9221,1.2515,0.4346,0.0053,0.1960,0.4426,0.0238,0.1849
64,2.6924,-0.2375,-2.6924,-2.5861,-0.1168,3.0955,1.1371,0.4690,0.0167,0.2144,0.4604,0.0322,0.1821
72,2.7904,-0.2754,-2.7671,-2.5268,-0.1895,3.2201,1.0593,0.4949,0.0338,0.2287,0.4782,0.0406,0.1793
80,2.8515,-0.3164,-2.8083,-2.4651,-0.2302,3.2973,1.0201,0.5165,0.0479,0.2381,0.4959,0.0491,0.1765
88,2.8777,-0.3608,-2.8181,-2.4010,-0.2594,3.3284,1.0179,0.5359,0.0592,0.2420,0.5137,0.0575,0.1737
96,2.8889,-0.4072,-2.8141,-2.3347,-0.2883,3.3153,1.0515,0.5535,0.0696,0.2405,0.5315,0.0659,0.1709
104,2.8684,-0.4438,-2.7736,-2.2568,-0.3087,3.2576,1.1027,0.5745,0.0800,0.2455,0.5580,0.0730,0.2219
112,2.8505,-0.4451,-2.7430,-2.2101,-0.3129,3.1579,1.1223,0.5862,0.0841,0.2524,0.5551,0.0724,0.1954
120,2.8724,-0.4701,-2.7645,-2.1920,-0.3224,3.0231,1.1339,0.5828,0.0832,0.2263,0.5522,0.0719,0.1690
128,2.8868,-0.5154,-2.7849,-2.1818,-0.3561,2.8536,1.1597,0.5684,0.0787,0.1838,0.5493,0.0713,0.1425
136,2.8929,-0.5717,-2.8008,-2.1708,-0.4080,2.6957,1.1973,0.5490,0.0714,0.1406,0.5464,0.0707,0.1160
144,2.8960,-0.6214,-2.8100,-2.1486,-0.4694,2.5784,1.2417,0.5362,0.0654,0.1113,0.5436,0.0702,0.0895
152,2.9001,-0.6236,-2.8069,-2.1273,-0.5374,2.5378,1.2895,0.5401,0.0672,0.1136,0.5407,0.0696,0.0631
160,2.8992,-0.6330,-2.7948,-2.1087,-0.6097,2.5262,1.3354,0.5445,0.0731,0.1148,0.5430,0.0737,0.1157
168,2.8559,-0.6286,-2.7521,-2.1415,-0.6532,2.5660,1.3564,0.5365,0.0782,0.1158,0.5310,0.0893,0.1248
176,2.8273,-0.6141,-2.7144,-2.1868,-0.6586,2.6341,1.3783,0.5266,0.0901,0.1205,0.5190,0.1049,0.1339
184,2.8169,-0.5878,-2.6819,-2.2274,-0.6324,2.6650,1.4073,0.5164,0.1040,0.1286,0.5070,0.1205,0.1430
192,2.8183,-0.5557,-2.6545,-2.2648,-0.6084,2.6771,1.4352,0.5054,0.1187,0.1375,0.4950,0.1361,0.1520
200,2.8247,-0.5213,-2.6282,-2.2994,-0.5886,2.6809,1.4616,0.4939,0.1340,0.1467,0.4830,0.1517,0.1611
208,2.8329,-0.4865,-2.6009,-2.3313,-0.5688,2.6802,1.4864,0.4822,0.1495,0.1560,0.4710,0.1674,0.1702
216,2.8415,-0.4519,-2.5718,-2.3603,-0.5472,2.6767,1.5095,0.4704,0.1651,0.1652,0.4590,0.1830,0.1792
224,2.8499,-0.4177,-2.5406,-2.3863,-0.5228,2.6710,1.5310,0.4586,0.1806,0.1745,0.4470,0.1986,0.1883
232,2.8580,-0.3841,-2.5072,-2.4094,-0.4954,2.6635,1.5508,0.4467,0.1962,0.1838,0.4350,0.2142,0.1974
240,2.8659,-0.3512,-2.4720,-2.4294,-0.4649,2.6543,1.5690,0.4349,0.2117,0.1930,0.4230,0.2298,0.2065
248,2.8737,-0.3189,-2.4352,-2.4461,-0.4315,2.6434,1.5855,0.4230,0.2273,0.2022,0.4110,0.2454,0.2155
256,2.8818,-0.2873,-2.3975,-2.4594,-0.3955,2.6309,1.6007,0.4111,0.2428,0.2114,0.3990,0.2611,0.2246
264,2.8899,-0.2567,-2.3590,-2.4693,-0.3577,2.6167,1.6149,0.3993,0.2583,0.2206,0.3870,0.2767,0.2337
272,2.8941,-0.2280,-2.3165,-2.4755,-0.3209,2.6004,1.6301,0.3875,0.2737,0.2298,0.3750,0.2923,0.2427
280,2.8961,-0.2030,-2.2733,-2.4783,-0.2860,2.5829,1.6456,0.3759,0.2885,0.2382,0.3769,0.2876,0.2401
288,2.8822,-0.1802,-2.2530,-2.4828,-0.2567,2.5721,1.6368,0.3743,0.2885,0.2438,0.3749,0.2906,0.2581
296,2.8571,-0.1332,-2.2153,-2.4829,-0.1957,2.5460,1.5925,0.3734,0.2898,0.2570,0.3729,0.2936,0.2762
304,2.8379,-0.0731,-2.1808,-2.4787,-0.1053,2.5096,1.5291,0.3722,0.2919,0.2731,0.3708,0.2966,0.2942
312,2.8325,-0.0083,-2.1618,-2.4700,-0.0135,2.4656,1.4692,0.3706,0.2945,0.2901,0.3688,0.2996,0.3123
320,2.8400,0.0547,-2.1590,-2.4574,0.0661,2.4162,1.4181,0.3688,0.2973,0.3074,0.3668,0.3026,0.3304
328,2.8550,0.1121,-2.1678,-2.4412,0.1299,2.3637,1.3782,0.3668,0.3003,0.3250,0.3647,0.3056,0.3484
0,-1.4564,-0.8798,2.4712,-2.2048,0.8555,1.3303,0.6987,0.1645,0.3194,0.0559,0.1672,0.3170,0.0546,0
8,-1.4141,-0.8270,2.3923,-2.2944,0.8739,1.3598,0.7042,0.1727,0.2989,0.0743,0.2057,0.2938,0.0671,0
16,-1.3138,-0.8328,2.3169,-2.3837,0.9288,1.3891,0.6826,0.1626,0.2774,0.0762,0.2442,0.2707,0.0796,0
24,-1.1956,-0.8942,2.2489,-2.4429,1.0056,1.4099,0.6383,0.1540,0.2612,0.0694,0.2827,0.2476,0.0921,0
32,-1.1344,-0.9602,2.1815,-2.4778,1.0869,1.3980,0.5780,0.1622,0.2478,0.0682,0.3213,0.2245,0.1047,0
40,-1.1242,-1.0349,2.1117,-2.4904,1.1608,1.3422,0.5078,0.1822,0.2355,0.0720,0.3598,0.2014,0.1172,0
48,-1.1440,-1.1252,2.0405,-2.4824,1.2224,1.2439,0.4404,0.2078,0.2240,0.0794,0.3983,0.1782,0.1297,0
56,-1.1871,-1.2337,1.9689,-2.4552,1.2726,1.1103,0.3792,0.2368,0.2127,0.0894,0.4368,0.1551,0.1422,0
64,-1.2501,-1.3590,1.8956,-2.4104,1.3178,0.9536,0.3261,0.2689,0.2008,0.1017,0.4753,0.1320,0.1547,0
72,-1.3332,-1.4895,1.8195,-2.3497,1.3687,0.7928,0.2825,0.3044,0.1890,0.1155,0.5139,0.1089,0.1672,0
80,-1.4354,-1.5831,1.7522,-2.2745,1.4365,0.6595,0.2448,0.3416,0.1817,0.1287,0.3407,0.1810,0.1260,0
88,-1.4979,-1.6435,1.7453,-2.2616,1.5378,0.5723,0.2308,0.3553,0.1700,0.1235,0.3688,0.1685,0.1155,0
96,-1.4947,-1.6857,1.7837,-2.3284,1.6593,0.5262,0.2462,0.3440,0.1552,0.1077,0.3968,0.1560,0.1049,0
104,-1.4505,-1.7139,1.8090,-2.3605,1.7428,0.5095,0.2538,0.3336,0.1616,0.0975,0.4249,0.1434,0.0944,0
112,-1.4061,-1.7311,1.8247,-2.3523,1.7971,0.5091,0.2477,0.3285,0.1791,0.0887,0.4529,0.1309,0.0838,0
120,-1.4124,-1.7417,1.8345,-2.3177,1.8309,0.5000,0.2348,0.3328,0.1890,0.0811,0.4810,0.1184,0.0733,0
128,-1.4541,-1.7492,1.8386,-2.2677,1.8168,0.4569,0.2331,0.3390,0.1908,0.0769,0.5090,0.1059,0.0627,0
136,-1.5165,-1.7534,1.8439,-2.1979,1.7909,0.3892,0.2194,0.3473,0.1925,0.0735,0.5371,0.0934,0.0521,0
144,-1.5740,-1.7558,1.8549,-2.1464,1.7846,0.3100,0.2085,0.3527,0.1919,0.0717,0.3534,0.1726,0.0759,0
152,-1.5581,-1.7570,1.8736,-2.2072,1.8278,0.2641,0.2128,0.3401,0.1844,0.0738,0.3566,0.1398,0.0810,0
160,-1.4738,-1.7592,1.8971,-2.3308,1.9018,0.2608,0.2164,0.3141,0.1793,0.0767,0.3599,0.1069,0.0862,0
168,-1.3658,-1.7612,1.9088,-2.4236,1.9558,0.2834,0.1964,0.2900,0.1854,0.0798,0.3631,0.0740,0.0914,0
176,-1.3110,-1.7601,1.9067,-2.4883,1.9905,0.3021,0.1566,0.2792,0.1835,0.0860,0.3664,0.0411,0.0965,0
184,-1.3028,-1.7587,1.9098,-2.5333,2.0229,0.2868,0.0959,0.2744,0.1760,0.0915,0.3696,0.0082,0.1017,0
192,-1.3294,-1.7601,1.9156,-2.5626,2.0400,0.2525,0.0241,0.2735,0.1629,0.0959,0.3728,-0.0246,0.1068,0
200,-1.3820,-1.7617,1.9133,-2.5787,2.0243,0.2347,-0.0532,0.2776,0.1438,0.0996,0.3761,-0.0575,0.1120,0
208,-1.4532,-1.7629,1.9037,-2.5829,1.9937,0.2346,-0.1331,0.2858,0.1210,0.1026,0.3793,-0.0904,0.1171,0
216,-1.5379,-1.7629,1.8886,-2.5762,1.9658,0.2548,-0.2128,0.2979,0.0956,0.1045,0.3826,-0.1233,0.1223,0
224,-1.6313,-1.7625,1.8684,-2.5603,1.9378,0.2718,-0.2890,0.3109,0.0691,0.1074,0.3858,-0.1562,0.1274,0
232,-1.7315,-1.7629,1.8459,-2.5346,1.9131,0.2867,-0.3624,0.3246,0.0412,0.1104,0.3891,-0.1890,0.1326,0
240,-1.8350,-1.7621,1.8208,-2.5011,1.8884,0.3196,-0.4301,0.3389,0.0103,0.1125,0.3923,-0.2219,0.1378,0
248,-1.9415,-1.7630,1.7955,-2.4593,1.8673,0.3556,-0.4930,0.3526,-0.0230,0.1142,0.3955,-0.2548,0.1429,0
256,-2.0475,-1.7616,1.7681,-2.4108,1.8454,0.4079,-0.5482,0.3659,-0.0590,0.1158,0.3988,-0.2877,0.1481,0
0,-0.8487,-0.9647,1.1637,-1.5945,0.2800,0.2929,0.3536,0.1719,0.3640,0.5953,0.1761,0.3474,0.6096,2
8,-0.8985,-1.2201,1.4562,-1.7886,0.4275,0.4473,0.4600,0.1836,0.4066,0.4004,0.2337,0.2927,0.5297,2
16,-0.8700,-1.4458,1.7235,-1.9769,0.6186,0.6408,0.5391,0.1801,0.3723,0.2160,0.2913,0.2380,0.4497,2
24,-0.8519,-1.6295,1.9807,-2.1431,0.8117,0.8539,0.5747,0.1868,0.2759,0.0780,0.3490,0.1832,0.3698,2
32,-0.8618,-1.6446,1.9410,-2.2638,0.9661,0.8446,0.3913,0.1967,0.2463,0.0857,0.4066,0.1285,0.2898,2
40,-0.9380,-1.6586,1.8512,-2.3204,1.1395,0.8473,0.2446,0.2310,0.2384,0.1021,0.4642,0.0738,0.2098,2
48,-1.0796,-1.6913,1.7848,-2.3014,1.3331,0.8713,0.1378,0.2864,0.2339,0.1061,0.5218,0.0191,0.1299,2
56,-1.2252,-1.7146,1.7950,-2.2805,1.5218,0.9164,0.0720,0.3333,0.2114,0.0884,0.3352,0.1943,0.0916,2
64,-1.2940,-1.7298,1.8162,-2.3605,1.5869,0.8997,0.0749,0.3374,0.1611,0.0848,0.3822,0.1501,0.0766,2
72,-1.3163,-1.7414,1.8194,-2.3870,1.6556,0.8417,0.1074,0.3360,0.1531,0.0839,0.4292,0.1060,0.0617,2
80,-1.3650,-1.7481,1.8262,-2.3674,1.6728,0.7835,0.1263,0.3394,0.1476,0.0794,0.4762,0.0619,0.0467,2
88,-1.4679,-1.7512,1.8251,-2.2891,1.6385,0.6903,0.1452,0.3519,0.1421,0.0750,0.5232,0.0178,0.0317,2
96,-1.5514,-1.7556,1.8328,-2.2324,1.6126,0.6241,0.1773,0.3605,0.1321,0.0697,0.3845,0.1186,0.0909,2
104,-1.5392,-1.7595,1.8411,-2.2789,1.6195,0.6566,0.1859,0.3542,0.1178,0.0693,0.4195,0.0928,0.1100,2
112,-1.4905,-1.7618,1.8294,-2.3249,1.6345,0.7135,0.1655,0.3512,0.1168,0.0755,0.4546,0.0670,0.1292,2
120,-1.4966,-1.7629,1.7987,-2.3248,1.6556,0.7625,0.1272,0.3656,0.1147,0.0845,0.4896,0.0413,0.1483,2
128,-1.5551,-1.7630,1.7556,-2.2921,1.6919,0.8229,0.0896,0.3960,0.1051,0.0958,0.5247,0.0155,0.1675,2
136,-1.5994,-1.7626,1.7438,-2.2866,1.7347,0.9060,0.0687,0.4162,0.0865,0.0990,0.3935,0.0961,0.1011,2
144,-1.5653,-1.7606,1.7715,-2.3681,1.7952,0.9770,0.0831,0.4049,0.0698,0.0964,0.3855,0.0878,0.1053,2
152,-1.4781,-1.7626,1.7812,-2.4411,1.8504,1.0506,0.0965,0.3945,0.0756,0.1018,0.3774,0.0795,0.1095,2
160,-1.3789,-1.7623,1.7964,-2.4992,1.8813,1.1605,0.0996,0.3856,0.0840,0.1064,0.3694,0.0713,0.1137,2
168,-1.3054,-1.7604,1.8172,-2.5445,1.9105,1.2542,0.0954,0.3782,0.0871,0.1088,0.3613,0.0630,0.1179,2
