0,2.8048,-0.5818,-2.0501,-2.4489,-0.7481,1.3019,1.1618,0.2656,0.1995,0.1762,0.2706,0.1866,0.1719
8,2.7382,-0.4628,-1.8452,-2.5203,-0.7238,1.5187,1.3169,0.2366,0.2468,0.2015,0.2966,0.1710,0.1718
16,2.5834,-0.3723,-1.7542,-2.6683,-0.7291,1.7734,1.4984,0.2186,0.2245,0.1850,0.3225,0.1555,0.1716
24,2.4055,-0.3517,-1.8017,-2.7182,-0.7694,2.0535,1.6972,0.2562,0.1932,0.1698,0.3484,0.1399,0.1714
32,2.2856,-0.3982,-1.9414,-2.6931,-0.8440,2.3540,1.8594,0.3178,0.1613,0.1638,0.3744,0.1244,0.1713
40,2.2214,-0.4516,-2.0198,-2.6460,-0.9391,2.6240,1.9802,0.3674,0.1480,0.1755,0.4003,0.1088,0.1711
48,2.1836,-0.5074,-2.0599,-2.5873,-1.0016,2.8411,2.0609,0.4079,0.1408,0.1965,0.4262,0.0933,0.1709
56,2.1444,-0.5832,-2.0678,-2.5184,-1.0435,3.0070,2.1028,0.4441,0.1326,0.2212,0.4522,0.0777,0.1708
64,2.1017,-0.6790,-2.0533,-2.4420,-1.0948,3.1232,2.1076,0.4762,0.1215,0.2456,0.4781,0.0622,0.1706
72,2.0524,-0.8050,-2.0156,-2.3592,-1.1660,3.1914,2.0765,0.5047,0.1079,0.2687,0.5040,0.0466,0.1704
80,2.0243,-0.9144,-1.9873,-2.2742,-1.2184,3.2144,2.0108,0.5320,0.0903,0.2846,0.5300,0.0311,0.1703
88,2.0226,-0.9881,-1.9786,-2.1878,-1.2394,3.1944,1.9120,0.5597,0.0716,0.2903,0.5559,0.0155,0.1701
96,2.0500,-1.0238,-2.0008,-2.1005,-1.2352,3.1340,1.7811,0.5873,0.0540,0.2815,0.5818,-0.0000,0.1700
104,2.1275,-0.9873,-2.0696,-2.0332,-1.1953,3.0346,1.6195,0.6076,0.0501,0.2594,0.5962,0.0441,0.2514
112,2.1943,-0.8939,-2.0941,-2.0084,-1.1214,2.8919,1.4598,0.6173,0.0619,0.2631,0.5955,0.0369,0.2206
120,2.2457,-0.8408,-2.1418,-1.9961,-1.0184,2.7142,1.3414,0.6185,0.0560,0.2418,0.5949,0.0296,0.1899
128,2.3004,-0.8296,-2.2183,-1.9877,-0.9326,2.5119,1.2631,0.6069,0.0397,0.1964,0.5942,0.0223,0.1591
136,2.3495,-0.8467,-2.2954,-1.9750,-0.8870,2.3366,1.2234,0.5886,0.0212,0.1502,0.5935,0.0150,0.1283
144,2.3859,-0.8851,-2.3591,-1.9536,-0.8814,2.1986,1.2210,0.5707,0.0033,0.1098,0.5928,0.0078,0.0976
152,2.4103,-0.9007,-2.3565,-1.9169,-0.8788,2.1333,1.2432,0.5757,0.0081,0.1091,0.5921,0.0005,0.0668
160,2.4288,-0.9216,-2.3487,-1.8856,-0.8595,2.0941,1.2741,0.5803,0.0166,0.1081,0.5789,0.0187,0.1086
168,2.4152,-0.8975,-2.3543,-1.9141,-0.8484,2.1141,1.3301,0.5747,0.0107,0.1109,0.5697,0.0390,0.1142
176,2.4170,-0.8729,-2.3570,-1.9802,-0.8676,2.2233,1.4214,0.5641,0.0282,0.1106,0.5606,0.0594,0.1198
184,2.4314,-0.8529,-2.3600,-2.0337,-0.9186,2.3557,1.4981,0.5580,0.0514,0.1141,0.5514,0.0798,0.1254
192,2.4516,-0.8325,-2.3549,-2.0722,-0.9618,2.4491,1.5534,0.5522,0.0764,0.1218,0.5423,0.1002,0.1310
200,2.4750,-0.8107,-2.3468,-2.1024,-0.9718,2.4971,1.5985,0.5445,0.0995,0.1293,0.5331,0.1206,0.1366
208,2.5006,-0.7893,-2.3372,-2.1272,-0.9687,2.5016,1.6388,0.5346,0.1197,0.1342,0.5240,0.1410,0.1422
216,2.5255,-0.7710,-2.3243,-2.1475,-0.9633,2.4879,1.6780,0.5242,0.1387,0.1382,0.5149,0.1614,0.1478
224,2.5501,-0.7554,-2.3090,-2.1639,-0.9571,2.4795,1.7167,0.5146,0.1584,0.1432,0.5057,0.1818,0.1534
232,2.5754,-0.7421,-2.2927,-2.1765,-0.9500,2.4725,1.7547,0.5053,0.1785,0.1486,0.4966,0.2021,0.1590
240,2.6019,-0.7307,-2.2760,-2.1857,-0.9419,2.4652,1.7919,0.4962,0.1986,0.1541,0.4874,0.2225,0.1646
248,2.6298,-0.7212,-2.2594,-2.1914,-0.9331,2.4568,1.8282,0.4871,0.2189,0.1597,0.4783,0.2429,0.1702
256,2.6592,-0.7136,-2.2432,-2.1935,-0.9237,2.4472,1.8637,0.4780,0.2391,0.1653,0.4691,0.2633,0.1758
264,2.6903,-0.7079,-2.2277,-2.1922,-0.9138,2.4361,1.8983,0.4690,0.2594,0.1709,0.4600,0.2837,0.1814
272,2.7230,-0.7040,-2.2131,-2.1874,-0.9037,2.4236,1.9321,0.4600,0.2797,0.1764,0.4508,0.3041,0.1870
280,2.7562,-0.7018,-2.2007,-2.1806,-0.8940,2.4102,1.9643,0.4509,0.2989,0.1813,0.4519,0.2979,0.1835
288,2.7467,-0.6920,-2.1860,-2.1874,-0.8843,2.4046,1.9712,0.4489,0.2997,0.1862,0.4504,0.3018,0.2012
296,2.7252,-0.6716,-2.1538,-2.1921,-0.8584,2.3885,1.9539,0.4486,0.3011,0.1986,0.4489,0.3057,0.2189
304,2.7009,-0.6466,-2.1134,-2.1951,-0.8249,2.3669,1.9368,0.4479,0.3041,0.2143,0.4474,0.3097,0.2366
312,2.6751,-0.6205,-2.0692,-2.1959,-0.7883,2.3425,1.9203,0.4468,0.3076,0.2313,0.4460,0.3136,0.2543
320,2.6482,-0.5947,-2.0231,-2.1941,-0.7509,2.3161,1.9042,0.4456,0.3114,0.2488,0.4445,0.3175,0.2720
328,2.6207,-0.5698,-1.9760,-2.1895,-0.7136,2.2882,1.8885,0.4443,0.3152,0.2664,0.4430,0.3214,0.2897
0,-2.2218,-1.6572,1.7380,-1.1696,1.1363,0.8542,0.0985,0.5988,0.1323,0.0975,0.5998,0.1385,0.0964,0
8,-2.2541,-1.6514,1.7061,-1.2908,1.2922,0.8108,0.0640,0.5975,0.0879,0.1068,0.6229,0.1427,0.1131,0
16,-2.2420,-1.6822,1.6826,-1.4240,1.4497,0.7882,0.0602,0.5866,0.0604,0.1006,0.6460,0.1468,0.1299,0
24,-2.2142,-1.7108,1.6519,-1.4837,1.5540,0.7750,0.0867,0.5843,0.0613,0.1018,0.6691,0.1509,0.1466,0
32,-2.1742,-1.7302,1.6135,-1.4844,1.6221,0.7770,0.1466,0.5903,0.0872,0.1092,0.6922,0.1550,0.1634,0
40,-2.1388,-1.7427,1.5609,-1.4496,1.6630,0.7980,0.2398,0.6017,0.1214,0.1239,0.7153,0.1591,0.1801,0
48,-2.0987,-1.7328,1.5034,-1.3858,1.6554,0.8429,0.3574,0.6138,0.1682,0.1491,0.7384,0.1632,0.1969,0
56,-2.0660,-1.7254,1.4413,-1.2754,1.6294,0.9158,0.4755,0.6253,0.2272,0.1727,0.7614,0.1673,0.2136,0
64,-2.0859,-1.7161,1.4051,-1.1094,1.6350,1.0126,0.5595,0.6407,0.2815,0.1813,0.7845,0.1714,0.2304,0
72,-2.1322,-1.6918,1.3530,-0.8918,1.6409,1.1288,0.6528,0.6536,0.3432,0.1997,0.8076,0.1756,0.2471,0
80,-2.1418,-1.6816,1.2274,-0.7295,1.6325,1.2489,0.7512,0.6521,0.4050,0.2366,0.6563,0.3934,0.2298,0
88,-2.0981,-1.6921,1.1421,-0.6757,1.6407,1.3536,0.8215,0.6339,0.4611,0.2545,0.6795,0.3643,0.2165,0
96,-2.0474,-1.7060,1.1721,-0.7018,1.6829,1.4322,0.8559,0.6202,0.4912,0.2449,0.7028,0.3353,0.2032,0
104,-2.0124,-1.7170,1.2389,-0.7604,1.7287,1.4763,0.8589,0.6178,0.4954,0.2277,0.7260,0.3062,0.1899,0
112,-2.0285,-1.7224,1.2857,-0.7561,1.7581,1.5004,0.8601,0.6240,0.4888,0.2088,0.7493,0.2772,0.1766,0
120,-2.0937,-1.7192,1.3179,-0.6711,1.7697,1.5356,0.8820,0.6352,0.4818,0.1915,0.7726,0.2481,0.1634,0
128,-2.1438,-1.7283,1.2860,-0.5958,1.7587,1.5790,0.9243,0.6442,0.4784,0.1871,0.7958,0.2191,0.1501,0
136,-2.1603,-1.7391,1.2137,-0.5699,1.7183,1.6293,0.9651,0.6527,0.4772,0.2000,0.8191,0.1900,0.1368,0
0,-1.2131,-0.6110,0.7860,-0.6356,0.2862,0.1290,0.3952,0.1346,0.2346,0.8716,0.1313,0.2263,0.8808,2
8,-1.3865,-0.7446,0.8173,-0.6824,0.4184,0.1796,0.5322,0.1840,0.2841,0.8351,0.1600,0.2209,0.9181,2
16,-1.4887,-0.8319,0.8296,-0.6369,0.5420,0.2432,0.6902,0.2129,0.3305,0.8083,0.1887,0.2155,0.9554,2
24,-1.5204,-0.8789,0.8648,-0.5746,0.6283,0.3215,0.8693,0.2251,0.3757,0.7867,0.2174,0.2101,0.9926,2
32,-1.5126,-0.8945,0.9193,-0.5002,0.6881,0.3777,1.0595,0.2170,0.4181,0.7693,0.2460,0.2047,1.0299,2
40,-1.4791,-0.8953,0.9626,-0.4482,0.7308,0.4122,1.2473,0.1957,0.4492,0.7589,0.2747,0.1993,1.0672,2
48,-1.4170,-0.8799,0.9925,-0.4055,0.7718,0.4313,1.4200,0.1584,0.4715,0.7572,0.3034,0.1939,1.1045,2
56,-1.3333,-0.8661,0.9954,-0.4208,0.8204,0.4530,1.5645,0.1238,0.4821,0.7616,0.1805,0.4243,0.8034,2
64,-1.2437,-0.8703,0.9500,-0.5088,0.8899,0.4857,1.6779,0.1045,0.4837,0.7691,0.2112,0.3683,0.8557,2
72,-1.1902,-0.8401,0.9519,-0.5179,0.9442,0.5243,1.7630,0.0851,0.4840,0.7818,0.2418,0.3123,0.9080,2
80,-1.1522,-0.7874,0.9542,-0.4903,0.9855,0.5449,1.8180,0.0658,0.4741,0.8023,0.2725,0.2562,0.9603,2
88,-1.0961,-0.7133,0.9855,-0.4854,1.0098,0.5562,1.8410,0.0506,0.4547,0.8260,0.3032,0.2002,1.0126,2
0,-1.2535,1.3653,1.1707,-1.9889,-0.9523,1.9978,1.4908,0.5407,-0.0369,0.1035,0.5399,-0.0378,0.1040,0
8,-1.2181,1.2420,1.1210,-2.0531,-1.0096,2.0960,1.5123,0.5332,-0.0298,0.1073,0.5311,-0.0387,0.1101,0
16,-1.1907,1.1413,1.0769,-2.1067,-1.0655,2.1918,1.5182,0.5266,-0.0266,0.1109,0.5223,-0.0395,0.1162,0
24,-1.1853,1.0684,1.0475,-2.1487,-1.1726,2.2509,1.5190,0.5200,-0.0324,0.1139,0.5135,-0.0403,0.1224,0
32,-1.1997,1.0235,1.0412,-2.1857,-1.2478,2.2792,1.5208,0.5123,-0.0375,0.1186,0.5048,-0.0411,0.1285,0
40,-1.2229,0.9922,1.0484,-2.2212,-1.2792,2.2936,1.5228,0.5040,-0.0401,0.1243,0.4960,-0.0419,0.1346,0
48,-1.2503,0.9666,1.0621,-2.2557,-1.2906,2.3021,1.5242,0.4954,-0.0416,0.1304,0.4872,-0.0428,0.1408,0
56,-1.2802,0.9435,1.0794,-2.2896,-1.2925,2.3080,1.5249,0.4867,-0.0428,0.1366,0.4784,-0.0436,0.1469,0
64,-1.2875,0.9391,1.0766,-2.3018,-1.3036,2.3150,1.5304,0.4824,-0.0435,0.1352,0.4824,-0.0432,0.1277,0
