0,2.8221,-1.6008,-1.6080,-2.3494,-1.2889,0.9233,2.0602,0.1868,0.3443,0.1834,0.1899,0.3334,0.1746
8,2.8078,-1.6814,-1.4825,-2.4443,-1.5023,1.0573,2.4374,0.1713,0.3757,0.2278,0.2160,0.3086,0.1742
16,2.6955,-1.7299,-1.5232,-2.5749,-1.7147,1.2268,2.7693,0.1651,0.3698,0.2234,0.2421,0.2837,0.1738
24,2.4932,-1.7483,-1.6446,-2.6329,-1.8820,1.3952,2.9236,0.2035,0.3444,0.1943,0.2682,0.2589,0.1734
32,2.2572,-1.7249,-1.6958,-2.6505,-2.0061,1.5166,2.8537,0.2739,0.2979,0.1877,0.2943,0.2341,0.1731
40,2.1133,-1.6843,-1.7163,-2.6472,-2.0926,1.5898,2.7510,0.3219,0.2573,0.1860,0.3204,0.2093,0.1727
48,2.0200,-1.6507,-1.7237,-2.6308,-2.1419,1.6174,2.6165,0.3570,0.2216,0.1842,0.3465,0.1844,0.1723
56,1.9489,-1.6400,-1.7239,-2.6035,-2.1548,1.6079,2.4513,0.3860,0.1874,0.1813,0.3726,0.1596,0.1719
64,1.8916,-1.6567,-1.7182,-2.5668,-2.1324,1.5852,2.2566,0.4099,0.1565,0.1785,0.3987,0.1348,0.1715
72,1.8459,-1.6945,-1.7068,-2.5219,-2.0761,1.5507,2.0670,0.4293,0.1290,0.1753,0.4248,0.1100,0.1712
80,1.8137,-1.7326,-1.6924,-2.4684,-1.9871,1.5193,1.9202,0.4449,0.1051,0.1716,0.4509,0.0851,0.1708
88,1.7952,-1.7523,-1.6781,-2.4065,-1.8738,1.5048,1.8146,0.4587,0.0844,0.1685,0.4769,0.0603,0.1704
96,1.7883,-1.7608,-1.6641,-2.3372,-1.7901,1.5014,1.7480,0.4763,0.0639,0.1669,0.5030,0.0355,0.1700
104,1.7861,-1.7632,-1.6674,-2.2900,-1.7476,1.5079,1.6984,0.4872,0.0506,0.1611,0.4865,0.0533,0.1560
112,1.7858,-1.7633,-1.6933,-2.2876,-1.7456,1.5284,1.6843,0.4845,0.0529,0.1503,0.4904,0.0494,0.1391
120,1.7872,-1.7633,-1.7247,-2.2731,-1.7804,1.5550,1.6974,0.4877,0.0502,0.1358,0.4942,0.0454,0.1222
128,1.7903,-1.7633,-1.7579,-2.2521,-1.8197,1.5847,1.6987,0.4924,0.0458,0.1199,0.4980,0.0415,0.1053
136,1.7940,-1.7622,-1.7782,-2.2375,-1.8386,1.6143,1.6928,0.4957,0.0443,0.1109,0.5018,0.0375,0.0884
144,1.7999,-1.7605,-1.7763,-2.2219,-1.8209,1.6304,1.6854,0.5001,0.0434,0.1115,0.5057,0.0336,0.0716
152,1.8095,-1.7600,-1.7693,-2.1916,-1.7772,1.6413,1.6757,0.5074,0.0401,0.1124,0.5095,0.0296,0.0547
160,1.8201,-1.7574,-1.7619,-2.1578,-1.7188,1.6536,1.6656,0.5149,0.0365,0.1138,0.5136,0.0385,0.1136
168,1.8310,-1.7266,-1.7698,-2.1729,-1.7069,1.6613,1.6771,0.5098,0.0429,0.1152,0.5072,0.0517,0.1143
176,1.8460,-1.7079,-1.7809,-2.1931,-1.7481,1.6666,1.7113,0.5052,0.0522,0.1136,0.5007,0.0648,0.1150
184,1.8611,-1.7013,-1.7862,-2.2107,-1.7812,1.6650,1.7446,0.5006,0.0628,0.1131,0.4942,0.0780,0.1157
192,1.8777,-1.7018,-1.7898,-2.2276,-1.7951,1.6606,1.7765,0.4940,0.0760,0.1126,0.4878,0.0911,0.1164
200,1.8950,-1.7045,-1.7914,-2.2428,-1.8032,1.6552,1.8078,0.4873,0.0894,0.1127,0.4813,0.1043,0.1172
208,1.9132,-1.7083,-1.7921,-2.2563,-1.8087,1.6492,1.8389,0.4807,0.1028,0.1131,0.4748,0.1174,0.1179
216,1.9325,-1.7126,-1.7918,-2.2682,-1.8133,1.6430,1.8698,0.4742,0.1160,0.1137,0.4684,0.1306,0.1186
224,1.9531,-1.7174,-1.7911,-2.2788,-1.8174,1.6365,1.9006,0.4677,0.1291,0.1144,0.4619,0.1437,0.1193
232,1.9749,-1.7226,-1.7899,-2.2878,-1.8211,1.6299,1.9312,0.4612,0.1422,0.1151,0.4554,0.1569,0.1200
240,1.9980,-1.7281,-1.7884,-2.2955,-1.8247,1.6231,1.9617,0.4548,0.1554,0.1158,0.4490,0.1700,0.1207
248,2.0225,-1.7339,-1.7866,-2.3017,-1.8280,1.6162,1.9921,0.4483,0.1685,0.1166,0.4425,0.1831,0.1214
256,2.0482,-1.7400,-1.7844,-2.3066,-1.8312,1.6092,2.0223,0.4419,0.1816,0.1173,0.4361,0.1963,0.1221
264,2.0751,-1.7464,-1.7818,-2.3100,-1.8342,1.6021,2.0522,0.4354,0.1947,0.1180,0.4296,0.2094,0.1228
272,2.1032,-1.7530,-1.7789,-2.3119,-1.8371,1.5949,2.0818,0.4290,0.2078,0.1188,0.4231,0.2226,0.1235
280,2.1310,-1.7593,-1.7763,-2.3129,-1.8399,1.5883,2.1105,0.4226,0.2204,0.1193,0.4232,0.2196,0.1215
288,2.1313,-1.7577,-1.7664,-2.3186,-1.8316,1.5805,2.1172,0.4214,0.2212,0.1240,0.4223,0.2220,0.1383
296,2.1335,-1.7528,-1.7405,-2.3266,-1.8106,1.5637,2.1208,0.4209,0.2225,0.1358,0.4213,0.2243,0.1550
304,2.1382,-1.7467,-1.7075,-2.3342,-1.7835,1.5431,2.1271,0.4204,0.2245,0.1505,0.4204,0.2267,0.1718
312,2.1447,-1.7402,-1.6713,-2.3406,-1.7538,1.5211,2.1345,0.4198,0.2267,0.1664,0.4195,0.2291,0.1885
320,2.1526,-1.7332,-1.6336,-2.3451,-1.7226,1.4986,2.1425,0.4190,0.2290,0.1828,0.4185,0.2314,0.2053
328,2.1619,-1.7260,-1.5952,-2.3475,-1.6906,1.4763,2.1508,0.4182,0.2313,0.1994,0.4176,0.2338,0.2220
0,0.1667,0.2442,-0.0873,-2.8666,0.2616,1.4297,0.6663,0.1362,0.0383,0.1624,0.1356,0.0381,0.1640,1
8,0.1617,0.1668,-0.0809,-2.9124,0.2784,1.5507,0.7291,0.1384,0.0390,0.1603,0.1249,0.0377,0.1750,1
16,0.1452,0.0885,-0.0665,-2.9538,0.2874,1.7024,0.7594,0.1476,0.0375,0.1566,0.1142,0.0372,0.1860,1
24,0.0884,0.0167,-0.0335,-2.9934,0.2894,1.8738,0.7568,0.1616,0.0305,0.1533,0.1036,0.0367,0.1969,1
32,0.0535,-0.0621,-0.0333,-3.0207,0.2952,2.0608,0.7233,0.1868,0.0196,0.1559,0.0929,0.0362,0.2079,1
40,0.0553,-0.1408,-0.0521,-3.0393,0.2996,2.2622,0.6632,0.2181,0.0098,0.1666,0.0822,0.0357,0.2189,1
48,0.0361,-0.2111,-0.0186,-3.0512,0.3134,2.4732,0.5825,0.2509,0.0042,0.1856,0.0716,0.0352,0.2298,1
56,0.0189,-0.2753,0.0547,-3.0590,0.3305,2.6979,0.4770,0.2822,0.0075,0.2140,0.0609,0.0347,0.2408,1
64,-0.0009,-0.3186,0.0909,-3.0645,0.3518,2.9345,0.3471,0.3072,0.0016,0.2466,0.0502,0.0342,0.2517,1
72,0.0031,-0.3596,0.0639,-3.0682,0.3555,3.1662,0.2081,0.3245,-0.0123,0.2849,0.0396,0.0337,0.2627,1
80,0.0610,-0.4350,0.0236,-3.0702,0.3367,3.3478,0.1021,0.3331,-0.0083,0.3325,0.3272,-0.0093,0.3232,1
88,0.0619,-0.5210,0.0768,-3.0432,0.3335,3.4763,0.0300,0.3392,0.0070,0.3905,0.2870,-0.0035,0.2986,1
96,-0.0440,-0.6178,0.2511,-3.0436,0.3568,3.5649,-0.0076,0.3284,0.0240,0.4331,0.2467,0.0022,0.2741,1
104,-0.1848,-0.6816,0.4573,-3.0178,0.3779,3.6246,-0.0441,0.3236,0.0475,0.4633,0.2064,0.0080,0.2496,1
112,-0.3023,-0.6801,0.6121,-2.9717,0.3872,3.6655,-0.0990,0.3313,0.0685,0.4744,0.1662,0.0138,0.2251,1
120,-0.3685,-0.6196,0.7163,-2.9794,0.3819,3.6897,-0.1707,0.3374,0.0788,0.4453,0.1259,0.0196,0.2005,1
128,-0.3860,-0.4915,0.7687,-3.0089,0.3717,3.6872,-0.2670,0.3406,0.0813,0.3914,0.0856,0.0254,0.1760,1
136,-0.3581,-0.3313,0.7595,-3.0316,0.3517,3.6497,-0.3881,0.3381,0.0835,0.3328,0.0453,0.0312,0.1515,1
0,-0.4741,0.3400,1.2081,-0.5192,-0.3624,0.1188,0.3677,0.3588,0.0488,0.8227,0.3580,0.0499,0.8286,1
8,-0.5608,0.4093,1.3318,-0.6380,-0.4623,0.2097,0.4862,0.4047,0.0437,0.7901,0.3979,0.0562,0.8492,1
16,-0.6439,0.4243,1.3139,-0.7466,-0.5275,0.3252,0.6032,0.4431,0.0205,0.7613,0.4378,0.0624,0.8698,1
24,-0.6390,0.4173,1.1764,-0.7739,-0.5632,0.4427,0.7170,0.4749,-0.0094,0.7435,0.4777,0.0687,0.8904,1
32,-0.5756,0.4157,0.9926,-0.7724,-0.5768,0.5407,0.8106,0.5024,-0.0356,0.7276,0.5176,0.0750,0.9110,1
40,-0.4912,0.4207,0.7978,-0.7773,-0.5783,0.6224,0.8851,0.5268,-0.0573,0.7086,0.5575,0.0812,0.9317,1
48,-0.4101,0.4417,0.6303,-0.7678,-0.5741,0.6753,0.9490,0.5463,-0.0762,0.6901,0.5974,0.0875,0.9523,1
56,-0.3877,0.4465,0.5526,-0.8229,-0.5595,0.7267,0.9910,0.5609,-0.0855,0.6654,0.5579,-0.0488,0.7187,1
64,-0.4412,0.4327,0.5901,-0.9085,-0.5205,0.8021,1.0004,0.5700,-0.0864,0.6461,0.5686,-0.0155,0.7541,1
72,-0.4294,0.4651,0.5915,-0.8898,-0.4642,0.8616,0.9795,0.5872,-0.0773,0.6350,0.5794,0.0177,0.7896,1
80,-0.3768,0.5309,0.5618,-0.8057,-0.4054,0.8884,0.9505,0.6074,-0.0660,0.6252,0.5902,0.0509,0.8250,1
88,-0.3126,0.5954,0.5152,-0.7097,-0.3476,0.8909,0.9242,0.6231,-0.0531,0.6173,0.6010,0.0841,0.8604,1
0,-0.6799,0.4283,0.6210,-2.6527,-1.2484,2.6196,2.3768,0.3517,0.0423,0.1087,0.3548,0.0408,0.1092,2
8,-0.7785,0.4567,0.6545,-2.6560,-1.4261,2.6959,2.5392,0.3489,0.0360,0.1099,0.3706,0.0318,0.1133,2
16,-0.8787,0.5020,0.7100,-2.6451,-1.4507,2.7193,2.5340,0.3534,0.0307,0.1107,0.3864,0.0228,0.1175,2
24,-0.9717,0.5557,0.7792,-2.6294,-1.3676,2.6939,2.3874,0.3623,0.0265,0.1111,0.4022,0.0138,0.1217,2
32,-1.0394,0.6082,0.8378,-2.5991,-1.3071,2.6534,2.1327,0.3761,0.0224,0.1128,0.4180,0.0047,0.1259,2
40,-1.0789,0.6459,0.8740,-2.5352,-1.2617,2.6200,1.8547,0.4044,0.0102,0.1197,0.4338,-0.0043,0.1301,2
48,-1.1019,0.6725,0.8968,-2.4844,-1.2221,2.5896,1.7029,0.4256,-0.0007,0.1252,0.4496,-0.0133,0.1342,2
56,-1.1151,0.6943,0.9121,-2.4382,-1.1867,2.5604,1.6098,0.4436,-0.0107,0.1300,0.4654,-0.0224,0.1384,2
64,-1.1106,0.7108,0.9046,-2.4147,-1.1782,2.5513,1.5684,0.4505,-0.0156,0.1280,0.4527,-0.0157,0.1202,2
